onboarded_month,user_login_month,count_user_login,auth_month,registration_status,primary_act_holder_member_id,transfer_amount,deposit_amount,deposit_count,transaction_amount,transfer_count
2021-04-22,2021-11-21,92,2021-06-25,onboarded,447,778.75,200.61,49,98.19,93
2021-01-05,2021-12-17,22,2021-07-24,activated,316,1468.96,135.95,22,53.36,25
2021-08-21,2021-08-24,31,2021-10-14,activated,421,1139.62,1239.6,44,96.45,52
2021-12-30,2021-05-08,34,2021-06-24,onboarded,727,1358.97,200.2,56,31.34,52
2021-06-16,2021-03-28,59,2021-12-24,onboarded,174,365.58,1507.2,37,97.28,9
2021-07-31,2021-05-13,1,2021-02-22,pending,532,787.69,432.61,43,7.85,41
2021-12-20,2021-01-16,38,2021-09-17,onboarded,589,338.1,119.84,43,83.58,97
2021-10-08,2021-08-07,67,2021-05-19,activated,510,981.95,1707.57,32,13.26,6
2021-04-10,2021-12-17,22,2021-04-18,pending,234,605.8,737.52,32,39.15,22
2021-10-10,2021-12-16,96,2021-04-17,activated,704,1547.49,1188.92,95,92.13,32
2021-03-12,2021-03-27,26,2021-01-12,onboarded,238,1190.22,475.53,33,18.68,58
2021-05-18,2021-06-08,56,2021-04-14,onboarded,475,841.79,1379.9,48,58.78,14
2021-06-02,2021-06-01,75,2021-01-21,activated,971,1853.65,764.26,30,64.81,85
2021-08-22,2021-03-09,60,2021-07-28,onboarded,919,126.2,1842.94,6,99.16,35
2021-02-11,2021-10-15,98,2021-03-13,onboarded,327,79.72,976.55,66,63.77,53
2021-12-30,2021-09-03,24,2021-10-24,onboarded,801,98.8,1063.82,42,53.97,84
2021-01-21,2021-07-04,25,2021-05-16,pending,92,602.99,743.8,70,96.72,70
2021-11-14,2021-01-01,86,2021-06-25,onboarded,833,494.57,886.54,40,54.43,84
2021-08-11,2021-08-13,10,2021-12-17,onboarded,950,1133.97,1642.55,47,34.76,100
2021-11-25,2021-09-07,8,2021-01-06,onboarded,867,1884.8,475.51,75,95.43,33
2021-11-11,2021-05-26,16,2021-09-29,onboarded,112,1272.81,1295.15,5,37,23
2021-02-26,2021-11-16,61,2021-02-23,onboarded,142,1833.27,1359.2,76,26.54,43
2021-09-27,2021-09-08,61,2021-05-08,onboarded,263,149.98,1300.76,4,2.71,57
2021-11-06,2021-05-13,41,2021-03-13,onboarded,710,493.77,1695.99,54,3.18,11
2021-10-09,2021-05-10,88,2021-10-27,onboarded,799,578.23,1139.87,66,81.7,100
2021-04-24,2021-08-22,19,2021-09-20,onboarded,950,435.58,1699.72,8,30.61,35
2021-12-10,2021-02-22,54,2021-07-06,onboarded,102,1081.14,857.48,18,31.47,9
2021-04-06,2021-08-24,29,2021-12-03,onboarded,650,1590.99,1075.5,23,92.1,73
2021-06-05,2021-12-19,30,2021-04-11,onboarded,136,1463.91,902.15,84,11.78,59
2021-09-08,2021-09-25,56,2021-11-26,onboarded,451,461.28,177.63,100,98.49,15
2021-01-05,2021-04-04,28,2021-08-26,activated,643,577.83,1367.97,73,91.9,19
2021-01-29,2021-11-20,89,2021-11-20,activated,112,720.69,1123.2,99,64.25,99
2021-05-09,2021-03-31,37,2021-01-16,activated,800,205.27,1291.49,87,12.25,67
2021-05-27,2021-09-15,88,2021-03-05,activated,398,205.5,1915.6,47,14.25,41
2021-10-30,2021-06-30,55,2021-02-15,onboarded,964,92.64,892.28,27,16.77,51
2021-01-01,2021-01-30,72,2021-03-29,activated,894,307.66,497.25,93,63.13,64
2021-11-26,2021-08-23,69,2021-09-16,onboarded,611,207.29,163.17,47,22.83,64
2021-07-25,2021-06-11,45,2021-06-28,onboarded,863,1659.94,1276.52,29,33.17,18
2021-02-23,2021-10-05,66,2021-06-22,pending,564,453.36,1285.55,18,47.53,37
2021-08-05,2021-09-25,27,2021-10-16,onboarded,558,1240.49,1766.14,4,40.73,32
2021-03-14,2021-11-10,73,2021-10-31,onboarded,485,1363.82,622.31,86,43.13,57
2021-05-17,2021-09-01,16,2021-10-21,activated,851,1952.4,1334.15,17,42.58,4
2021-11-19,2021-05-04,32,2021-06-09,activated,189,83.33,1184.62,74,41.29,85
2021-09-13,2021-01-27,51,2021-03-17,activated,193,853.24,607.55,29,98.86,25
2021-11-21,2021-01-20,100,2021-05-11,activated,715,525.25,1850.37,31,99.28,15
2021-02-25,2021-11-08,89,2021-12-28,onboarded,657,1586.15,591.13,97,4.74,25
2021-09-30,2021-09-17,42,2021-03-20,onboarded,805,446.33,428.72,67,28.99,6
2021-11-19,2021-08-21,40,2021-11-03,onboarded,566,279.75,1798.47,87,77.12,11
2021-03-19,2021-04-16,64,2021-12-20,onboarded,787,979.6,1293.78,95,99.59,80
2021-06-11,2021-09-09,89,2021-11-20,onboarded,759,714.8,520.58,32,58.67,42
2021-12-19,2021-06-11,85,2021-09-06,activated,125,1195.98,948.59,91,76.45,91
2021-10-23,2021-10-04,67,2021-05-03,onboarded,210,1326.91,1673.36,51,43.8,9
2021-11-21,2021-10-05,88,2021-02-06,activated,251,1365.32,1514.18,69,19.98,43
2021-05-20,2021-07-24,90,2021-08-21,activated,230,834.62,846.83,52,64.21,56
2021-10-21,2021-10-10,87,2021-04-28,activated,133,1298.63,1760.48,51,29.26,87
2021-03-29,2021-06-22,15,2021-10-21,pending,847,305.83,1150.1,25,50.9,53
2021-06-29,2021-05-27,91,2021-09-17,activated,369,495.69,1643.26,40,34.83,77
2021-09-16,2021-04-29,6,2021-09-18,pending,705,364.68,1150.92,60,40.35,18
2021-06-09,2021-08-20,21,2021-11-18,onboarded,633,1249.32,1185.16,94,56.72,28
2021-08-25,2021-10-25,4,2021-12-18,pending,986,1168.74,728.92,91,54.1,25
2021-02-18,2021-10-16,90,2021-02-08,onboarded,160,1385.98,899.23,100,66.89,96
2021-02-16,2021-06-10,38,2021-08-19,onboarded,864,1880.71,482.62,33,91.98,71
2021-05-28,2021-11-19,43,2021-10-16,onboarded,737,168.23,511.97,84,62.33,84
2021-10-01,2021-07-12,67,2021-01-16,activated,201,1012.46,1141.48,84,9.62,65
2021-02-03,2021-08-26,4,2021-05-01,activated,521,1989.55,259.52,14,93.89,14
2021-09-24,2021-07-08,74,2021-09-27,pending,965,1182.65,1992.47,69,60.25,38
2021-01-21,2021-04-12,31,2021-10-18,activated,487,974.16,1126.62,4,57.8,81
2021-12-06,2021-10-03,92,2021-09-04,onboarded,662,139.89,699.53,43,67.36,88
2021-08-26,2021-12-22,25,2021-06-26,onboarded,102,1184.59,1738.88,6,82.19,39
2021-05-26,2021-10-22,16,2021-02-15,activated,421,1212.68,87.15,73,81.3,73
2021-04-11,2021-11-05,71,2021-01-09,onboarded,813,1858.77,622.22,62,16.45,2
2021-08-30,2021-05-31,6,2021-01-30,activated,501,1770.48,1821.49,2,41.26,53
2021-09-05,2021-08-17,37,2021-02-14,onboarded,363,1651.53,1852.87,70,61.89,21
2021-02-10,2021-08-19,95,2021-03-30,activated,473,1975.72,59.77,14,47.97,21
2021-02-28,2021-09-19,22,2021-01-07,activated,494,1155.43,630,60,49.19,67
2021-08-25,2021-04-04,58,2021-08-26,activated,147,320.32,1917.93,95,2.37,13
2021-06-14,2021-01-13,61,2021-08-16,onboarded,812,1960.26,279.42,20,75.56,47
2021-05-25,2021-04-20,4,2021-03-07,pending,491,797.1,190.92,46,84.27,95
2021-04-03,2021-03-26,31,2021-08-21,onboarded,892,1250.72,762.1,58,77.52,82
2021-10-14,2021-09-24,54,2021-04-01,onboarded,894,861.48,960.64,77,1.38,3
2021-10-27,2021-08-21,26,2021-10-16,activated,744,1404.89,1627.36,73,36.28,27
2021-05-26,2021-04-14,45,2021-08-15,onboarded,505,245,698.59,64,29.42,56
2021-04-02,2021-04-27,38,2021-03-03,activated,745,1532.36,15.25,63,3.23,72
2021-09-19,2021-08-12,24,2021-02-11,onboarded,651,1482.52,159.97,33,59.84,61
2021-12-08,2021-01-28,89,2021-03-01,activated,739,1492.59,1991.96,37,37.4,75
2021-12-28,2021-04-17,72,2021-11-12,activated,424,834.47,61.98,99,25.36,68
2021-09-27,2021-10-09,9,2021-09-25,onboarded,204,276.92,692.66,17,33.82,37
2021-12-22,2021-07-17,45,2021-09-03,pending,244,968.4,1003.52,38,77.54,36
2021-10-24,2021-02-02,89,2021-09-11,onboarded,208,1803.9,1939.43,87,68.43,50
2021-11-29,2021-04-02,26,2021-12-25,onboarded,779,441.2,1147.71,5,23.64,13
2021-04-23,2021-10-20,16,2021-12-26,onboarded,2,448.19,906.58,76,20.12,30
2021-04-14,2021-11-07,65,2021-03-16,onboarded,520,1136.55,1541.39,86,58.77,48
2021-03-31,2021-05-12,77,2021-04-13,onboarded,589,297.79,1480.48,20,74.49,74
2021-03-01,2021-11-18,55,2021-07-30,onboarded,231,1817.41,1820.1,24,1.16,74
2021-05-15,2021-09-08,88,2021-04-10,onboarded,496,913.44,1322.55,25,45.67,26
2021-01-25,2021-10-25,2,2021-09-16,activated,840,505.1,1709.97,27,31.31,22
2021-03-26,2021-12-19,15,2021-06-14,pending,270,1940.25,837.96,45,5.91,83
2021-09-19,2021-03-04,69,2021-04-20,activated,431,453.93,1723.72,33,95.82,7
2021-12-14,2021-04-07,83,2021-12-27,onboarded,66,1690.63,1059.9,21,64.82,32
2021-07-16,2021-09-21,27,2021-09-29,activated,553,1525.89,353.38,55,79.2,57
2021-10-16,2021-10-30,52,2021-12-20,onboarded,804,830.26,42.7,91,63.48,98
2021-02-17,2021-05-23,28,2021-08-10,activated,208,179.66,189.83,84,21.59,28
2021-08-26,2021-06-04,17,2021-06-28,onboarded,229,1665.79,1903.88,59,93.15,34
2021-08-09,2021-01-02,97,2021-09-21,onboarded,64,1017.52,1488.57,38,76.62,26
2021-11-15,2021-07-19,65,2021-01-09,onboarded,942,817.63,803.7,52,99.61,93
2021-05-04,2021-03-01,3,2021-06-22,activated,546,439.62,67.91,29,34.92,10
2021-01-14,2021-10-21,45,2021-11-28,activated,274,1220.25,1267.39,44,94.11,43
2021-07-07,2021-07-24,100,2021-07-18,onboarded,123,686.17,1020.43,3,85.32,41
2021-04-12,2021-08-05,1,2021-08-10,activated,357,1266.89,1540.25,95,92.8,95
2021-04-02,2021-08-09,58,2021-01-26,onboarded,811,597.29,1544.59,62,91.94,21
2021-10-23,2021-01-17,48,2021-06-11,pending,271,1544.61,1245.76,97,43.97,6
2021-05-06,2021-04-06,51,2021-05-05,onboarded,505,107.49,1803.46,4,43.4,42
2021-08-28,2021-03-27,1,2021-03-12,activated,301,1687.41,779.93,32,41.52,26
2021-10-04,2021-08-19,37,2021-09-28,activated,652,1383.2,986.46,61,46.32,9
2021-04-12,2021-06-08,26,2021-08-08,onboarded,471,142.77,304.92,54,43.98,12
2021-10-29,2021-09-27,3,2021-05-13,activated,742,520.5,131.24,13,12.6,31
2021-04-27,2021-11-22,8,2021-02-26,activated,969,65.63,90.61,100,76.62,81
2021-06-04,2021-03-15,57,2021-01-03,activated,161,1045.1,1861.27,70,94.36,64
2021-12-06,2021-05-03,62,2021-07-04,activated,900,1521.75,76.62,66,44.87,82
2021-02-03,2021-07-01,61,2021-01-04,onboarded,123,1647.79,1187.58,98,87.53,53
2021-01-02,2021-12-29,67,2021-07-29,onboarded,835,16.7,1896.99,98,46.18,39
2021-12-13,2021-07-01,72,2021-03-06,onboarded,17,282.71,1250.5,40,87.5,82
2021-08-28,2021-11-05,8,2021-10-27,onboarded,257,1417.87,1949.38,10,58.4,36
2021-02-11,2021-10-16,12,2021-07-14,activated,228,1956.31,1837.39,8,57.88,42
2021-07-28,2021-08-01,62,2021-06-06,activated,27,1620.21,37.49,21,94.43,10
2021-02-25,2021-10-08,85,2021-06-18,onboarded,357,1130.94,1787.32,98,26.85,96
2021-08-14,2021-11-12,57,2021-07-01,onboarded,817,1802.5,1499.32,10,81.53,93
2021-10-17,2021-12-20,64,2021-11-11,activated,1,206.76,1739.4,98,18.35,37
2021-10-15,2021-08-23,86,2021-11-03,onboarded,213,8.73,1530.23,9,78.21,59
2021-09-27,2021-03-24,100,2021-07-13,onboarded,264,1907.2,290.71,20,49.48,12
2021-10-15,2021-06-16,28,2021-08-30,onboarded,379,1357.37,387.45,60,64.35,59
2021-08-31,2021-02-17,100,2021-01-23,onboarded,892,1714.55,316.18,10,42.89,89
2021-05-29,2021-07-14,80,2021-01-21,onboarded,337,1916.17,1493.92,6,50.42,78
2021-10-07,2021-01-24,73,2021-02-19,pending,812,290.14,1460.17,95,23.97,19
2021-12-08,2021-07-30,29,2021-03-13,activated,147,1414.95,1077.93,34,67.87,13
2021-10-23,2021-04-14,18,2021-11-07,onboarded,518,1518.1,1057.23,42,98.9,67
2021-06-14,2021-05-31,7,2021-10-22,onboarded,85,980.77,201.11,42,35.83,84
2021-01-03,2021-09-15,94,2021-03-09,activated,624,1742.61,1187.82,38,93.16,29
2021-09-23,2021-03-08,64,2021-05-24,onboarded,851,769.73,180.23,68,96.66,53
2021-01-22,2021-02-17,96,2021-03-30,onboarded,587,1814.76,1168.87,78,72.2,49
2021-01-11,2021-09-02,39,2021-06-06,onboarded,839,861.94,616.69,59,64.42,72
2021-04-18,2021-02-19,99,2021-05-02,activated,43,972.94,770.98,45,32.58,48
2021-04-30,2021-03-07,14,2021-04-05,onboarded,379,384.34,535.3,75,54.69,96
2021-02-10,2021-03-15,23,2021-03-20,onboarded,773,1109.77,1195.26,44,41.42,38
2021-05-26,2021-04-04,69,2021-11-29,onboarded,864,416.86,1595.55,76,95.26,53
2021-08-26,2021-11-10,87,2021-10-23,onboarded,815,1419.93,906.58,12,45.13,100
2021-02-11,2021-02-21,98,2021-05-29,onboarded,710,467.29,1110.65,70,77.67,24
2021-07-15,2021-02-22,59,2021-04-29,onboarded,670,810.65,192.88,37,48.7,17
2021-03-04,2021-03-17,8,2021-07-11,onboarded,160,936.88,1596.9,44,34.56,35
2021-04-27,2021-12-05,22,2021-02-23,activated,423,1186.74,571.4,33,7.49,75
2021-05-13,2021-02-11,27,2021-12-11,onboarded,913,104.93,968.67,34,76.18,54
2021-10-03,2021-02-27,95,2021-11-22,activated,760,1988.46,1646.62,81,26.75,1
2021-09-18,2021-12-29,45,2021-02-18,onboarded,659,745.38,69.88,78,66.52,20
2021-06-04,2021-07-29,17,2021-01-25,onboarded,632,74.54,1357.86,21,34.68,93
2021-04-20,2021-01-08,84,2021-08-20,onboarded,233,940.28,732.97,30,31.36,2
2021-02-14,2021-10-12,21,2021-01-27,pending,19,695.28,405.97,69,29.82,27
2021-07-11,2021-10-03,51,2021-03-02,pending,339,1699.31,1186.41,69,1.28,5
2021-04-24,2021-01-27,7,2021-02-16,activated,746,1268.7,1926.2,67,27.66,83
2021-06-11,2021-11-15,7,2021-05-23,onboarded,96,403.66,1618.8,82,7.46,53
2021-12-10,2021-05-24,6,2021-03-09,activated,746,755.33,351.12,76,4.15,66
2021-02-03,2021-07-09,67,2021-12-19,onboarded,90,1595.49,141.6,7,21.63,18
2021-05-31,2021-03-17,6,2021-08-18,onboarded,221,47.75,1979.34,5,36.4,83
2021-02-26,2021-07-12,66,2021-07-15,onboarded,895,701.54,359.32,89,9.32,11
2021-09-14,2021-10-12,46,2021-09-29,onboarded,778,1615.71,541.47,8,15.94,43
2021-05-31,2021-11-07,69,2021-02-15,onboarded,459,1476.46,1147.26,65,32.5,42
2021-08-02,2021-11-21,8,2021-06-02,pending,987,259.42,372.7,54,5.43,90
2021-06-18,2021-05-12,96,2021-05-17,onboarded,30,1303.46,138.35,87,10.9,38
2021-02-24,2021-11-01,64,2021-03-16,activated,644,357.66,1527.5,62,12.17,11
2021-10-18,2021-04-22,61,2021-05-09,pending,596,704.19,205.11,99,89.79,67
2021-01-25,2021-03-17,8,2021-07-04,onboarded,116,1843.38,1796.6,76,66.61,34
2021-11-12,2021-05-25,82,2021-10-13,activated,18,1541.11,110.29,80,88.9,37
2021-04-10,2021-03-18,1,2021-10-27,onboarded,417,659.9,1230.82,40,39.12,58
2021-07-24,2021-10-08,61,2021-05-28,activated,267,388.82,105.77,19,22.28,5
2021-06-05,2021-02-24,30,2021-12-01,activated,728,608.5,1458.28,55,18.41,74
2021-03-05,2021-01-24,12,2021-08-01,onboarded,735,101.7,793.71,73,58.9,59
2021-06-09,2021-07-29,80,2021-06-08,pending,331,117.32,1178.94,43,69.58,30
2021-01-12,2021-02-17,49,2021-11-13,activated,346,888.94,322.79,69,52.23,2
2021-03-22,2021-01-21,41,2021-06-29,onboarded,589,213.87,1578,33,25,4
2021-09-10,2021-01-19,37,2021-06-20,activated,359,750.61,384.84,20,10.62,58
2021-10-17,2021-03-09,100,2021-06-05,onboarded,479,207.7,201.36,91,80.95,84
2021-11-22,2021-09-04,25,2021-05-01,onboarded,567,1654.86,62.45,3,43.95,4
2021-09-06,2021-05-19,81,2021-08-16,onboarded,171,1233.17,1976.44,19,26.57,78
2021-09-03,2021-09-03,17,2021-05-02,activated,782,683.51,1812.66,40,94.43,100
2021-12-03,2021-08-10,38,2021-01-05,pending,49,813.2,1329.15,99,13.41,78
2021-05-19,2021-08-07,52,2021-04-15,onboarded,135,1401.9,1723.66,59,80.6,21
2021-07-28,2021-10-16,40,2021-05-23,activated,774,1667.1,959.48,74,45.72,86
2021-01-21,2021-05-25,31,2021-09-21,onboarded,734,130.38,1087.9,33,91.95,12
2021-12-05,2021-07-26,56,2021-05-01,onboarded,200,1528.4,546.95,76,52.61,99
2021-03-16,2021-12-17,19,2021-07-03,activated,794,1111.81,1052.64,42,7.5,100
2021-11-15,2021-02-05,1,2021-08-18,activated,819,754.62,470.49,67,15.59,48
2021-02-23,2021-05-04,15,2021-07-11,onboarded,861,522.91,1466.12,2,97.24,43
2021-01-13,2021-01-20,91,2021-08-26,onboarded,90,361.89,609.52,99,51.3,41
2021-12-01,2021-05-27,73,2021-01-23,onboarded,842,1059.44,342.25,70,87.32,11
2021-06-12,2021-04-04,22,2021-06-13,activated,759,855.77,208.15,88,56.32,84
2021-01-11,2021-09-05,52,2021-08-18,onboarded,265,557.96,623.89,36,5.46,43
2021-02-20,2021-07-16,1,2021-01-02,activated,205,1764.74,561.68,11,54.29,82
2021-11-20,2021-01-13,68,2021-08-22,onboarded,714,689.16,239.4,86,82.69,17
2021-10-27,2021-11-05,30,2021-09-01,onboarded,140,1104,1677.8,33,94.9,11
2021-05-23,2021-06-19,89,2021-09-26,onboarded,189,826.5,1435.64,11,71.3,64
2021-08-03,2021-09-05,83,2021-04-10,onboarded,999,66.52,1652.86,96,9.53,62
2021-09-30,2021-03-05,49,2021-04-09,onboarded,731,731.87,765.6,88,48.6,54
2021-07-11,2021-10-18,95,2021-11-29,activated,50,1690.5,1547.81,70,30.25,38
2021-02-27,2021-09-20,43,2021-01-19,activated,36,614.44,1482.13,5,64.52,97
2021-07-10,2021-02-05,30,2021-01-06,pending,448,158.67,606.82,82,86.8,97
2021-04-04,2021-03-21,26,2021-08-11,onboarded,749,162.86,323.98,79,55.17,18
2021-09-16,2021-01-24,93,2021-05-28,onboarded,477,1131.85,534.94,63,12.1,47
2021-01-01,2021-02-16,33,2021-11-20,onboarded,543,1419.6,1976.5,92,30.28,93
2021-04-27,2021-09-10,77,2021-09-18,onboarded,602,1541.45,933.74,68,92.59,33
2021-09-09,2021-05-19,46,2021-04-12,activated,761,704.65,1324.62,82,89.21,43
2021-03-10,2021-02-09,4,2021-04-17,onboarded,79,1363.3,1094.25,36,30.12,34
2021-06-07,2021-08-04,63,2021-06-26,activated,207,1803.34,595.76,48,38.1,12
2021-12-18,2021-04-24,76,2021-04-29,activated,372,1440.2,596.2,95,66.4,17
2021-09-19,2021-09-17,7,2021-07-13,onboarded,600,1073.56,1995.3,4,98.32,66
2021-09-29,2021-07-13,29,2021-06-01,onboarded,526,1410.18,808.44,69,20.21,87
2021-03-21,2021-05-31,53,2021-01-25,onboarded,767,660.54,370.65,60,89.25,92
2021-02-17,2021-07-14,29,2021-07-18,onboarded,707,887.2,1229.83,66,6.56,88
2021-03-25,2021-04-21,41,2021-01-24,onboarded,800,190.54,757.5,41,38.22,74
2021-09-26,2021-11-23,87,2021-03-21,pending,304,1921.76,1759.64,30,98.1,98
2021-02-26,2021-10-22,14,2021-08-10,onboarded,241,1778.4,187.65,69,80.2,53
2021-03-09,2021-11-28,98,2021-01-28,activated,983,662.6,1361.94,13,2.94,35
2021-05-14,2021-07-03,77,2021-03-30,onboarded,648,616.37,942.32,57,8.41,9
2021-03-21,2021-04-26,55,2021-11-22,pending,436,50.46,1761.95,17,54.72,53
2021-04-27,2021-05-16,61,2021-10-07,onboarded,96,1041.98,1238.28,7,94.64,96
2021-06-23,2021-12-14,38,2021-07-05,activated,144,911.31,1423.54,55,48.64,83
2021-12-29,2021-04-21,91,2021-04-13,onboarded,359,1834.44,1702.68,66,6.55,60
2021-06-21,2021-10-16,97,2021-12-18,onboarded,389,896.5,484.28,52,78.83,72
2021-07-08,2021-05-24,12,2021-05-28,activated,745,151.19,18.4,26,66.14,11
2021-02-22,2021-01-26,26,2021-04-27,onboarded,711,1804.33,1615.68,87,43.24,42
2021-12-06,2021-08-29,93,2021-03-21,onboarded,415,623.53,1888.85,77,29.94,26
2021-05-28,2021-06-28,49,2021-03-17,onboarded,77,320.2,804.1,67,43.1,56
2021-06-02,2021-08-08,9,2021-01-10,onboarded,315,804.91,1114.91,91,44.35,36
2021-09-04,2021-01-03,80,2021-08-03,onboarded,818,869.33,1238.88,71,82.88,92
2021-02-21,2021-08-09,57,2021-12-02,onboarded,944,1082.84,670.3,56,62.54,64
2021-09-28,2021-04-14,43,2021-07-03,activated,198,1715.9,1026.46,4,60.81,76
2021-10-26,2021-04-17,26,2021-04-07,activated,775,979.43,35.26,15,45.55,18
2021-08-18,2021-12-04,87,2021-12-06,onboarded,530,472.22,710.54,57,25.33,14
2021-02-03,2021-05-14,11,2021-12-17,onboarded,680,1547.35,1909.2,49,74.35,21
2021-01-30,2021-07-01,53,2021-09-23,onboarded,561,178.69,1835.8,44,92.93,99
2021-04-19,2021-06-11,26,2021-02-17,onboarded,834,16.92,669.62,71,85.28,2
2021-12-08,2021-08-31,23,2021-02-08,onboarded,14,227.92,1710.6,45,26.44,21
2021-12-07,2021-11-10,39,2021-09-21,onboarded,211,1826.75,668.41,3,24.59,58
2021-06-15,2021-09-23,85,2021-05-25,activated,805,801.58,1886.39,10,42.37,34
2021-09-23,2021-05-16,11,2021-03-03,onboarded,818,632.82,1.9,38,97.69,18
2021-09-14,2021-12-28,5,2021-12-23,onboarded,477,418.54,1692.12,1,21.75,31
2021-06-30,2021-04-09,80,2021-10-04,onboarded,414,1585.47,1104.23,99,50.69,64
2021-07-30,2021-08-28,42,2021-06-02,onboarded,445,1445.65,1439.58,86,33.7,76
2021-10-05,2021-08-10,59,2021-02-13,activated,113,583.53,651.2,80,37.3,1
2021-06-15,2021-09-09,37,2021-08-16,activated,472,582.85,883,48,23.19,95
2021-05-15,2021-04-30,19,2021-01-26,activated,849,633.68,1756.1,60,2.69,44
2021-11-28,2021-12-30,98,2021-01-06,onboarded,977,827.82,177.82,56,1.34,18
2021-12-21,2021-04-03,48,2021-03-06,activated,478,408.53,1939.31,14,50.79,14
2021-01-02,2021-03-12,78,2021-06-07,activated,865,1433.21,1175.35,30,57.25,74
2021-01-24,2021-05-23,86,2021-03-26,onboarded,455,655.7,1049.36,6,88.83,49
2021-11-04,2021-05-05,54,2021-06-18,pending,640,518.56,591.46,29,87.58,81
2021-06-19,2021-11-18,80,2021-10-27,onboarded,542,773.23,1681.6,1,12.56,73
2021-10-17,2021-02-19,31,2021-09-21,onboarded,917,1193.13,1097.4,85,6.7,61
2021-01-18,2021-06-23,57,2021-04-05,onboarded,310,368.82,427.68,31,32.88,89
2021-05-29,2021-06-26,68,2021-06-24,onboarded,357,283.44,1104.72,78,35.23,95
2021-09-21,2021-06-04,80,2021-12-01,onboarded,650,390.6,1902.38,41,25.44,82
2021-11-12,2021-07-13,93,2021-09-01,onboarded,283,281.58,502.61,60,11.39,35
2021-02-09,2021-09-24,52,2021-09-26,onboarded,555,1237.9,1917.11,25,25.79,1
2021-07-09,2021-10-21,79,2021-04-01,activated,888,1142.28,955.32,22,2.1,99
2021-12-18,2021-06-20,43,2021-02-09,onboarded,794,1219.15,1317,6,38.79,7
2021-11-22,2021-03-18,89,2021-12-21,onboarded,258,175.95,1970.47,7,62.24,9
2021-02-06,2021-02-22,60,2021-01-08,pending,929,149.53,1580.9,54,77.33,63
2021-07-15,2021-01-09,91,2021-11-21,onboarded,485,1953.66,1477.12,99,87.89,60
2021-02-10,2021-07-05,33,2021-03-15,pending,109,314.29,964.25,66,38.74,25
2021-02-24,2021-04-15,1,2021-11-01,onboarded,720,1564.4,141.8,21,4.93,84
2021-08-25,2021-07-25,76,2021-10-21,onboarded,165,1986.67,1931.33,35,97.69,31
2021-03-01,2021-07-22,8,2021-02-02,onboarded,573,1823.88,256.55,37,68.73,94
2021-05-31,2021-06-26,39,2021-01-28,onboarded,131,261.28,788.82,46,27.42,97
2021-05-02,2021-01-25,8,2021-12-11,activated,908,1018.77,586.72,69,10.29,98
2021-01-12,2021-09-27,64,2021-05-09,onboarded,154,637.97,1255.6,82,5.22,53
2021-11-30,2021-06-05,3,2021-01-30,onboarded,277,232.2,1670.63,31,20.16,2
2021-11-21,2021-12-24,66,2021-04-05,activated,890,1774.13,421.5,7,80.9,59
2021-06-11,2021-04-04,26,2021-07-03,pending,85,67.28,1958.55,23,81.38,74
2021-02-13,2021-09-10,24,2021-09-20,onboarded,746,1705.14,516.42,87,61.83,35
2021-03-07,2021-03-20,24,2021-03-09,onboarded,149,1481.54,1053.63,64,47.66,54
2021-07-03,2021-04-14,8,2021-06-28,onboarded,819,941.33,882.61,16,50.5,43
2021-06-09,2021-05-02,23,2021-01-29,onboarded,329,1771.57,671.35,45,28.6,7
2021-07-18,2021-07-07,48,2021-06-27,onboarded,393,147.43,1915.31,67,48.71,76
2021-04-28,2021-04-26,1,2021-06-02,onboarded,205,162.76,1380.99,30,58.4,33
2021-06-20,2021-04-21,72,2021-11-22,onboarded,707,59.4,1706.76,43,99.27,42
2021-05-03,2021-11-03,99,2021-08-27,onboarded,610,1550.14,1618.53,89,40.97,5
2021-02-16,2021-11-11,81,2021-03-11,activated,335,1725.72,1017.6,32,49.2,34
2021-01-04,2021-10-18,27,2021-08-21,activated,689,1855.22,1324.25,85,94.78,28
